message,severity,attributes,tags,timestamp
"         at Npgsql.PoolingDataSource.OpenNewConnector(NpgsqlConnection conn, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.932390342Z
"         at Npgsql.PoolingDataSource.<Get>g__RentAsync|34_0(NpgsqlConnection conn, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.932395202Z
"         at Npgsql.NpgsqlConnection.<Open>g__OpenAsync|42_0(Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.932400042Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenInternalAsync(Boolean errorsExpected, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.932405184Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenInternalAsync(Boolean errorsExpected, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.932409575Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenAsync(CancellationToken cancellationToken, Boolean errorsExpected)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.932413270Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalCommand.ExecuteReaderAsync(RelationalCommandParameterObject parameterObject, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.932418259Z
"         at Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable`1.AsyncEnumerator.InitializeReaderAsync(AsyncEnumerator enumerator, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.932422180Z
"         at Npgsql.EntityFrameworkCore.PostgreSQL.Storage.Internal.NpgsqlExecutionStrategy.ExecuteAsync[TState,TResult](TState state, Func`4 operation, Func`4 verifySucceeded, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.932425893Z
         --- End of inner exception stack trace ---,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936781048Z
"         at Npgsql.EntityFrameworkCore.PostgreSQL.Storage.Internal.NpgsqlExecutionStrategy.ExecuteAsync[TState,TResult](TState state, Func`4 operation, Func`4 verifySucceeded, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936794264Z
         at Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable`1.AsyncEnumerator.MoveNextAsync(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936803498Z
      System.InvalidOperationException: An exception has been raised that is likely due to a transient failure.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936816521Z
       ---> Npgsql.NpgsqlException (0x80004005): Failed to connect to 57.182.231.186:5432,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936824066Z
       ---> Npgsql.NpgsqlException (0x80004005): The operation has timed out,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936832125Z
       ---> System.TimeoutException: The operation has timed out.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936843389Z
         at Npgsql.ThrowHelper.ThrowNpgsqlExceptionWithInnerTimeoutException(String message),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936852885Z
         at Npgsql.Util.NpgsqlTimeout.Check(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936860749Z
         at Npgsql.Util.NpgsqlTimeout.CheckAndGetTimeLeft(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936868468Z
"         at Npgsql.TaskTimeoutAndCancellation.ExecuteAsync(Func`2 getTaskFunc, NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936876171Z
"         at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936884128Z
"         at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936891362Z
"         at Npgsql.Internal.NpgsqlConnector.RawOpen(SslMode sslMode, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken, Boolean isFirstAttempt)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.936898499Z
"         at Npgsql.Internal.NpgsqlConnector.<Open>g__OpenCore|213_1(NpgsqlConnector conn, SslMode sslMode, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken, Boolean isFirstAttempt)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.940105482Z
"         at Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable`1.AsyncEnumerator.InitializeReaderAsync(AsyncEnumerator enumerator, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.940109101Z
"         at Npgsql.Internal.NpgsqlConnector.Open(NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.940114343Z
"         at Npgsql.PoolingDataSource.OpenNewConnector(NpgsqlConnection conn, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.940119801Z
"         at Npgsql.EntityFrameworkCore.PostgreSQL.Storage.Internal.NpgsqlExecutionStrategy.ExecuteAsync[TState,TResult](TState state, Func`4 operation, Func`4 verifySucceeded, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.940123288Z
"         at Npgsql.PoolingDataSource.<Get>g__RentAsync|34_0(NpgsqlConnection conn, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.940125852Z
"         at Npgsql.NpgsqlConnection.<Open>g__OpenAsync|42_0(Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.940131619Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenInternalAsync(Boolean errorsExpected, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.940137318Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenInternalAsync(Boolean errorsExpected, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.940142492Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenAsync(CancellationToken cancellationToken, Boolean errorsExpected)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.940147851Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalCommand.ExecuteReaderAsync(RelationalCommandParameterObject parameterObject, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.940153610Z
   at Npgsql.Util.NpgsqlTimeout.CheckAndGetTimeLeft(),error,"{""level"":""error""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.943629641Z
"   at Npgsql.TaskTimeoutAndCancellation.ExecuteAsync(Func`2 getTaskFunc, NpgsqlTimeout timeout, CancellationToken cancellationToken)",error,"{""level"":""error""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.943638983Z
"   at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",error,"{""level"":""error""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.943647933Z
"   at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",error,"{""level"":""error""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.943656321Z
         --- End of inner exception stack trace ---,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.943660551Z
"   at Npgsql.Internal.NpgsqlConnector.RawOpen(SslMode sslMode, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken, Boolean isFirstAttempt)",error,"{""level"":""error""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.943665803Z
"         at Npgsql.EntityFrameworkCore.PostgreSQL.Storage.Internal.NpgsqlExecutionStrategy.ExecuteAsync[TState,TResult](TState state, Func`4 operation, Func`4 verifySucceeded, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.943673802Z
         at Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable`1.AsyncEnumerator.MoveNextAsync(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.943683664Z
Unhandled exception. System.InvalidOperationException: An exception has been raised that is likely due to a transient failure.,error,"{""level"":""error""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.943691111Z
 ---> Npgsql.NpgsqlException (0x80004005): Failed to connect to 57.182.231.186:5432,error,"{""level"":""error""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:49:02.943698571Z
